287,18708,78071.Warsworn,Elizabeth Vaughan,Elizabeth Vaughan,,,2
288,18709,289627.A_Hustler_s_Wife,Nikki Turner,Nikki Turner,,,2
289,18710,125545.Be_Careful_What_You_Wish_For_,Jeffrey Archer,R.L. Stine,,,2
290,18711,688975.The_Concubine,Norah Lofts,Norah Lofts,England,51.5 -0.11666666666666667,1
291,18712,152643.The_River_Between_Us,Liz Fenwick,Richard Peck,,,2
292,18713,7744219-courting-miss-lancaster,Sarah M. Eden,Sarah M. Eden,,,2
293,18714,161275.Superman,,Alan Moore,Northampton,52.2303748 -0.8937527,1
294,18715,19842.The_Difference_Maker,,John C. Maxwell,"Garden City, Michigan",42.324444444444445 -83.33833333333334,1
295,18716,352781.Omega,United States. Defense Mapping Agency. Hydrographic Center.,Jack McDevitt,,,2
296,18717,2227528.The_Plague_of_Doves,Louise Erdrich,Louise Erdrich,"Little Falls, Minnesota",45.9775 -94.36416666666666,1
297,18718,3034842-the-forbidden-tower,Marion Zimmer Bradley,Marion Zimmer Bradley,United States,38.88333333333333 -77.01666666666667,1
298,18719,9685716-mr-monster,Paul Beavis,Dan Wells,,,2
299,18720,8542611-the-four-corners-of-the-sky,Michael Malone,Michael Malone,,,2
300,18721,12672711-minha-vida-fora-de-s-rie,,Paula Pimenta,,,2
301,18722,172735.Dragonspell,Katharine Kerr,Katharine Kerr,"Cleveland, Ohio",,1
302,18723,2310220.From_a_Distance,Deborah Curtis,Tamera Alexander,"DeKalb County, Georgia",33.77 -84.23,1
303,18724,82022.A_Man_Called_Intrepid,William Stevenson,William Stevenson,,,2
304,18725,10106.The_Children_of_Henry_VIII,J. A. Guy,Alison Weir,,,2
305,18726,442347.The_Cereal_Murders,Diane Mott Davidson,Diane Mott Davidson,"Honolulu, Hawaii",,1
306,18727,900567.Ast_rix_gladiateur,René Goscinny,René Goscinny,,,2
307,18728,46725.Plagues_and_Peoples,William Hardy McNeill,William H. McNeill,,,2
308,18729,104445.Rachel_s_Tears,,Beth Nimmo,,,2
309,18730,667488.Blithe_Spirit,Noel Coward,Noël Coward,,,2
310,18731,48119.Coyote_Waits,Tony Hillerman,Tony Hillerman,"Sacred Heart, Oklahoma",35.00111111111111 -96.80916666666667,1
311,18732,228416.An_Eye_for_an_Eye,,John Saul,,,2
312,18733,139176.The_Quiche_of_Death,M. C. Beaton,M.C. Beaton,,,2
313,18734,271367.Tales_of_the_Slayers,Joss Whedon,Joss Whedon,New York City,40.71277777777778 -74.00611111111111,1
314,18735,8495686-absolutely-positively,Jayne Ann Krentz,Heather Webber,"Cobb, California",38.82222222222222 -122.72305555555556,2
315,18736,6096829-essex-county,James Robinson Newhall,Jeff Lemire,,,2
316,18737,7456085-trespass,David Herbert Lawrence,Rose Tremain,London,51.507222222222225 -0.1275,1
317,18738,51245.Amphigorey_Also,Edward Gorey,Edward Gorey,Chicago,41.88194444444444 -87.62777777777778,1
318,18739,386270.Selected_Poems,Gaius Valerius Catullus,T.S. Eliot,,,2
319,18740,345500.The_Sabbath,Abraham Joshua Heschel,Abraham Joshua Heschel,,,2
320,18741,12840440-how-to-drive-a-dragon-crazy,G. A. Aiken,G.A. Aiken,,,2
321,18742,10244911-the-beach-caf,Mohammed Mrabet,Lucy Diamond,,,2
322,18743,1660794.Hurricane_Gold,Charles Higson,Charlie Higson,Frome,51.2279 -2.3215,1
323,18744,6318426-front-and-center,Catherine Gilbert Murdock,Catherine Gilbert Murdock,,,2
324,18745,10209997-the-night-strangers,Linda Howard,Chris Bohjalian,"White Plains, New York",41.04 -73.7786111111111,1
325,18746,114939.Flashman_and_the_Dragon,George MacDonald Fraser,George MacDonald Fraser,Carlisle,54.891 -2.944,1
326,18747,263875.The_Hidden_Past,Jude Watson,Jude Watson,,,2
327,18748,15694.The_First_Man,Colleen McCullough,Albert Camus,French Algeria,,1
328,18749,2800168-devil-of-the-highlands,Lynsay Sands,Lynsay Sands,"Leamington, Ontario",42.06666666666667 -82.58333333333333,1
329,18750,251962.Eternity,Eoin Colfer,Jude Deveraux,"Fairdale, Kentucky",,1
330,18751,377347.Vector,Alexander MacFarlane,Robin Cook,Bellshill,55.816 -4.026,1
331,18752,231610.The_World_As_I_See_It,Albert Einstein,Albert Einstein,Ulm,48.4 9.983333333333333,1
332,18753,228221.The_Mask,Alexandre Dumas,Owen West,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
333,18754,6080265-omero-iliade,Alessandro Baricco,Alessandro Baricco,,,2
334,18755,4451.People_of_the_Lie,M. Scott Peck,M. Scott Peck,New York (state),43.0 -76.0,1
335,18756,87294.The_Tin_Woodman_of_Oz,L. Frank Baum,L. Frank Baum,"Chittenango, New York",43.045833333333334 -75.87388888888889,1
336,18757,980426.Love_Poems,John Donne,Pablo Neruda,"Parral, Chile",-36.15 -71.83333333333333,1
337,18758,6140017-michal,Nikos Kazantzakis,Jill Eileen Smith,Greece,37.96666666666667 23.716666666666665,2
338,18759,223635.Mephisto,Klaus Mann,Klaus Mann,German Empire,52.516666666666666 13.4,1
339,18760,83219.The_Excellent_Wife,Martha Peace,Martha Peace,,,2
340,18761,17504621-trying-to-score,Toni Aleo,Toni Aleo,,,2
341,18762,9635319-forsaken,Anna Katharine Green,Keary Taylor,Brooklyn,40.69277777777778 -73.99027777777778,2
342,18763,17454088-if-you-leave,"Cole, Courtney (Novelist)",Courtney Cole,,,2
343,18764,15738951-deep-down,Robert Michael Ballantyne,Lee Child,Coventry,52.408055555555556 -1.5105555555555554,1
344,18765,12682801-the-lucky-ones,Liz Lawson,Anna Godbersen,,,2
345,18766,199530.Can_t_Wait_to_Get_to_Heaven,Fannie Flagg,Fannie Flagg,"Birmingham, Alabama",33.5175 -86.80944444444444,1
346,18767,17797253-under-the-wide-and-starry-sky,Nancy Horan,Nancy Horan,,,2
347,18768,17607850-aftershock,David Wiedemer,Sylvia Day,,,2
348,18769,7679.The_Terminal_Man,Michael Crichton,Michael Crichton,Chicago,41.88194444444444 -87.62777777777778,1
349,18770,10661081-vampire-academy,Michelle Rowen,Michelle Rowen,,,2
350,18771,12844.Power_of_Silence,Edgar Allan Poe,Carlos Castañeda,Boston,42.360277777777775 -71.05777777777777,2
351,18772,18142413-wanted,George MacDonald,J. Kenner,Aberdeenshire (traditional),,2
352,18773,17251114-thor,,Jason Aaron,,,2
353,18774,10814753-the-lake-of-dreams,Kim Edwards,Kim Edwards,"Killeen, Texas",31.105555555555554 -97.72666666666667,1
354,18775,7100200-and-one-last-thing,Molly Harper,Molly Harper,Kentucky,37.0 -86.0,1
355,18776,18074107-out-of-line,Cheryl Hercus,Jen McLaughlin,,,2
356,18777,18688131-i-want-to-hold-your-hand,Marie Force,Marie Force,,,2
357,18778,20556438-dark-debt,Karen Hall,Chloe Neill,,,2
358,18779,12029129-the-sea-of-monsters,,Robert Venditti,,,2
359,18780,18302171-mirage,A. Merritt,Ashley Suzanne,"Beverly, New Jersey",40.064811 -74.921904,2
360,18781,15946128-the-dirty-streets-of-heaven,Tad Williams,Tad Williams,"San Jose, California",37.33611111111111 -121.89055555555555,1
361,18782,2967316-the-devil-s-punchbowl,Greg Iles,Greg Iles,Stuttgart,48.7775 9.18,1
362,18783,23188449-smolder,Carina Alyce,L. Wilder,,,2
363,18784,33880.Selected_Stories,Kate Chopin,Andre Dubus,"Lake Charles, Louisiana",30.21472222222222 -93.20861111111111,1
364,18785,17909627-sing,Maya Angelou,C.D. Reiss,St. Louis,38.62722222222222 -90.19777777777777,2
365,18786,2211675.I_Dreamed_of_Africa,Kuki Gallmann,Kuki Gallmann,Kingdom of Italy,,1
366,18787,18759748-screwdrivered,Andrew Rowland,Alice Clayton,,,2
367,18788,132641.Heart_of_Fire,Annie G. Savigny,Linda Howard,Alabama,33.0 -87.0,1
368,18789,17364620-broken-and-screwed-2,Tijan,Tijan,,,2
369,18790,20883847-the-autumn-republic,Brian McClellan,Brian McClellan,Cleveland,41.48222222222222 -81.66972222222222,1
370,18791,70956.Red_Dwarf_Omnibus,,Grant Naylor,,,2
371,18792,2909414-no-place-for-magic,E. D. Baker,E.D. Baker,,,2
372,18793,12403881-twee-zusjes,,Kristin Hannah,"Garden Grove, California",33.778888888888886 -117.96027777777778,1
373,18794,17336849-lost-found,Paul Publishing Lost & Found Log Book,Nicole Williams,,,2
374,18795,25892.Arvet_efter_Arn,Jan Guillou,Jan Guillou,Sweden,59.35 18.066666666666666,1
375,18796,81021.Angela_Carter_s_Book_of_Fairy_Tales,Angela Carter,Angela Carter,Eastbourne,50.77 0.28,1
376,18797,18455385-love-and-sleepless-nights,Nick Spalding,Nick Spalding,,,2
377,18798,234093.Sign_of_the_Cross,Evelyn Everett-Green,Chris Kuzneski,"Indiana, Pennsylvania",40.61666666666667 -79.15,1
378,18799,285792.Thomas_Snowsuit,Robert N. Munsch,Robert Munsch,"Pittsburgh, Pennsylvania",,1
379,18800,16074553-the-apple-orchard,Susan Wiggs,Susan Wiggs,,,2
380,18801,89623.Bad_Dirt,Annie Proulx,Annie Proulx,"Norwich, Connecticut",41.55027777777778 -72.0875,1
381,18802,18622130-the-spook-s-revenge,Joseph Delaney,Joseph Delaney,"Preston, Lancashire",53.759 -2.699,1
382,18803,25053272-the-establishment,Owen Peter Jones,Owen Jones,South Yorkshire,53.5 -1.3333333333333333,1
383,18804,180089.Mind_Power_Into_the_21st_Century,,John Kehoe,,,2
384,18805,5946601-brain-rules,John Medina,John Medina,,,2
385,18806,21858914-finding-it---alles-ist-leichter-mit-dir,Cora Carmack,Cora Carmack,,,2
386,18807,246849.The_Discipline_of_Grace,,Jerry Bridges,,,2
387,18808,6185409-the-fiend-and-the-forge,Henry H. Neff,Henry H. Neff,,,2
388,18809,511655.The_Worry_Website,Jacqueline Wilson,Jacqueline Wilson,"Bath, Somerset",51.38 -2.36,1
389,18810,17379323-oliver-s-hunger,Tina Folsom,Tina Folsom,,,2
390,18811,12880428-the-wolf-gift,Anne Rice,Anne Rice,"New Orleans, Louisiana",,1
391,18812,12595.Delta_Wedding,Eudora Welty,Eudora Welty,"Jackson, Mississippi",32.29888888888889 -90.18472222222222,1
392,18813,13507796-death-at-seaworld,,David Kir,,,2
393,18814,10284324-pie,Beatrix Potter,Sarah Weeks,"Ann Arbor, Michigan",42.28138888888889 -83.74833333333333,1
394,18815,25898265-username,Sugg  Joe,Joe Sugg,Wiltshire,51.333333333333336 -1.9166666666666665,1
395,18816,3772405-l-homme-qui-voulait-tre-heureux,Laurent Gounelle,Laurent Gounelle,,,2
396,18817,17232261-songs-of-willow-frost,Jamie Ford,Jamie Ford,"Eureka, CA",,1
397,18818,30687916-silence-fallen,Patricia Briggs,Patricia Briggs,"Butte, Montana",45.99888888888889 -112.52416666666667,1
398,18819,11888804-raven-calls,C. E. Murphy,C.E. Murphy,"Kenai, Alaska",60.55861111111111 -151.22972222222222,2
399,18820,20734002-the-weight-of-feathers,Brian Conaghan,Anna-Marie McLemore,,,2
400,18821,26615962-the-fire-between-high-lo,Brittainy C. Cherry,Brittainy C. Cherry,,,2
401,18822,28693701-the-boy-is-back,Nina Harrington,Meg Cabot,"Bloomington, Indiana",39.16222222222222 -86.52916666666667,1
402,18823,22571731-the-collector,Frederick James Britten,Nora Roberts,"Silver Spring, Maryland",39.002441 -77.020791,1
403,18824,6885124-efr-siy-b-n-hik-yeleri,,İhsan Oktay Anar,,,2
404,18825,36287776-auferstehung,Ulrich Wilckens,Derek Landy,"Lusk, Dublin",53.526 -6.167,1
405,18826,35830464-kolonel-chabert,,Honoré de Balzac,Tours,47.393611 0.689167,1
406,18827,25176.The_Man_With_a_Load_of_Mischief,Martha Grimes,Martha Grimes,,,2
407,18828,22076.From_a_Buick_8,Stephen King,Stephen King,Maine,45.0 -69.0,1
408,18829,34612420-don-t-wake-up,Liz Lawler,Liz Lawler,,,2
409,18830,15762186-benediction,F. Scott Fitzgerald,Kent Haruf,"Pueblo, Colorado",38.26694444444445 -104.62027777777777,1
410,18831,33732.Anyone_But_You,Rupert Thomson,Jennifer Crusie,"Wapakoneta, Ohio",40.575833333333335 -84.19277777777778,1
411,18832,31371228-posted,Edwin M. Yamauchi,John David Anderson,Indiana,40.0 -86.0,1
412,18833,7547710,Maḥfūẓ Ayyūb,Richard Templar,,,2
413,18834,28696602-i-m-judging-you,,Luvvie Ajayi Jones,,,2
414,18835,28587698-the-heavens-may-fall,Steven M. Wise,Allen Eskens,,,2
415,18836,30653967-the-women-in-the-castle,Jessica Shattuck,Jessica Shattuck,,,2
416,18837,774964.If_You_Liked_School_You_ll_Love_Work,Irvine Welsh,Irvine Welsh,Leith,55.98 -3.17,1
417,18838,13643163-the-witch-of-duva,Leigh Bardugo,Leigh Bardugo,Jerusalem,,1
418,18839,34851664-the-chase,James Fenimore Cooper,Elle Kennedy,"Burlington, New Jersey",40.078307 -74.853328,2
419,18840,34513785-sky-without-stars,Jessica Brody,Jessica Brody,,,2
420,18841,124929.Strong_Medicine,Arthur Hailey,Arthur Hailey,Bedfordshire,52.083333333333336 -0.4166666666666667,1
421,18842,31226744-mr-lemoncello-s-great-library-race,Chris Grabenstein,Chris Grabenstein,,,2
422,18843,33832831-we-are-never-meeting-in-real-life,Samantha Irby,Samantha Ir,,,2
423,18844,34713327-kas-yra-istorija,,Edward Hallett Carr,,,2
424,18845,33961524-noah-can-t-even,Simon James Green,Simon James Green,,,2
425,18846,30351390-m-t-ch-trong-i,,Annie Ernaux,Lillebonne,49.5189 0.5343,1
426,18847,1926982.Die_W_rter,Jean-Paul Sartre,Jean-Paul Sartre,,,2
427,18848,39088507-dear-evan-hansen,Val Emmich,Val Emmich,"Manalapan Township, New Jersey",40.282353 -74.346564,1
428,18849,352828.Kingdom_s_Dawn,Chuck Black,Chuck Black,,,2
429,18850,52761268-dear-emmie-blue,Lia Louis,Lia Louis,,,2
430,18851,13570162-flight,George MacDonald,Alyssa Rose Ivy,Aberdeenshire (traditional),,2
431,18852,54672428-our-way,Isaac Asimov,T.L. Swan,Petrovichi,53.975 32.15888888888889,2
432,18853,34945597-the-great-passage,Michel Peissel,Shion Miura,Tokyo,35.68972222222222 139.69222222222223,1
433,18854,29637369-my-guardian,Sylvie Weil,Alanea Alder,,,2
434,18855,1087176.Chobits_Vol_5,Clamp,CLAMP,,,2
435,18856,22321.All_Tomorrow_s_Parties,William Gibson,William Gibson,"Conway, South Carolina",33.838055555555556 -79.05611111111111,1
436,18857,260811.God_Is_Love,Joseph Ratzinger,Benedict XVI,,,2
437,18858,39980.A_Year_Down_Yonder,Richard Peck,Richard Peck,,,2
438,18859,131793.An_American_Dream,Norman Mailer,Norman Mailer,"Long Branch, New Jersey",40.295372 -73.989899,1
439,18860,218152.The_Three_Questions,Jon J. Muth,Jon J. Muth,,,2
440,18861,69559.A_Hope_in_the_Unseen,,Ron Suskind,"Kingston, New York",41.916666666666664 -74.0,1
441,18862,420278.The_Complete_Poems_1927_1979,,Elizabeth Bishop,"Worcester, Massachusetts",,1
442,18863,364223.The_Genesis_Code,John Case,John Case,,,2
443,18864,8568.Odds_Against,Rosie Harris,Dick Francis,Pembrokeshire,51.845 -4.842222222222222,1
444,18865,8826.Dead_Famous,Carol O'Connell,Ben Elton,London,51.507222222222225 -0.1275,1
445,18866,302424.Rogue_Warrior,Richard Marcinko,Richard Marcinko,,,2
446,18867,4195038-the-highwayman-of-tanglewood,Marcia Lynn McClure,Marcia Lynn McClure,,,2
447,18868,707088.Love_Com_Vol_2,Aya Nakahara,Aya Nakahara,,,2
448,18869,238961.Killashandra,Anne McCaffrey,Anne McCaffrey,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
449,18870,166177.Sanditon,,Jane Austen,"Steventon, Hampshire",51.2303 -1.2189,1
450,18871,27646.The_Whole_World_Over,Julia Glass,Julia Glass,Boston,42.360277777777775 -71.05777777777777,1
451,18872,476494.Heart_of_the_Dragon,Sharon Schulze,Gena Showalter,Oklahoma,35.0 -98.0,1
452,18873,60291.Battle_Angel_Alita_Volume_02,,Yukito Kishiro,,,2
453,18874,95608.Leota_s_Garden,Francine Rivers,Francine Rivers,,,2
454,18875,361081.Pacific_Vortex_,Clive Cussler,Clive Cussler,"Aurora, Illinois",41.763888888888886 -88.29,1
455,18876,2516238.Because_Your_Vampire_Said_So,Michele Bardsley,Michele Bardsley,,,2
456,18877,154293.Linked,,Albert-László Barabási,Romania,44.416666666666664 26.1,1
457,18878,151374.So_Long_a_Letter,Cengage Learning Gale,Mariama Bâ,Dakar,14.692777777777778 -17.446666666666665,1
458,18879,822200.The_Society_of_S,United States. Congress. Senate. Committee on Rules and Administration.,Susan Hubbard,New York (state),43.0 -76.0,1
459,18880,3196717-thunder-and-ashes,Z. A. Recht,Z.A. Recht,,,2
460,18881,10183211-damian-s-oracle,Lizzy Ford,Lizzy Ford,,,2
461,18882,3581328-superman,Geoff Johns,Geoff Johns,Detroit,42.33138888888889 -83.04583333333333,1
462,18883,1779929.The_Middle_Place,Kelly Corrigan,Kelly Corrigan,"Radnor, Pennsylvania",40.04611111111111 -75.36,1
463,18884,267102.Framley_Parsonage,Anthony Trollope,Anthony Trollope,,,2
464,18885,2025787.Mad_Dogs,James Grady,Robert Muchamore,England,51.5 -0.11666666666666667,1
465,18886,352780.Deepsix,Jack McDevitt,Jack McDevitt,,,2
466,18887,28635.Identity,Robert Ludlum,Milan Kundera,Brno,49.1925 16.608333333333334,1
467,18888,515601.The_C_Programming_Language,Brian W. Kernighan,Brian W. Kernighan,,,2
468,18889,7278720-a-matter-of-magic,Patricia C. Wrede,Patricia C. Wrede,,,2
469,18890,558654.Dawnspell,Katharine Kerr,Katharine Kerr,"Cleveland, Ohio",,1
470,18891,3568996-beyond-this-moment,Tamera Alexander,Tamera Alexander,"DeKalb County, Georgia",33.77 -84.23,1
471,18892,11955586-shadow-demons,Robert Westall,Sarra Cannon,North Shields,55.0097 -1.4448,2
472,18893,803449.A_Fine_Passion,Stephanie Laurens,Stephanie Laurens,Ceylon,,1
473,18894,116254.Mind_of_My_Mind,Octavia E. Butler,Octavia E. Butler,"Pasadena, California",34.15611111111111 -118.13194444444444,1
474,18895,6570016-a-gift-of-grace,Inglath Cooper,Amy Clipston,,,2
475,18896,8255649-so-over-you,Kate Meader,Gwen Hayes,,,2
476,18897,1520896.Les_Fourberies_de_Scapin,Molière,Molière,Paris,48.856613 2.352222,1
477,18898,7453869-los-de-abajo,Mariano Azuela,Mariano Azuela,,,2
478,18899,1509544.Bahnw_rter_Thiel,Gerhart Hauptmann,Gerhart Hauptmann,Province of Silesia,51.11666666666667 17.033333333333335,1
479,18900,11824848-vampire-shift,Tim O'Rourke,Tim O'Rourke,Chicago,41.88194444444444 -87.62777777777778,1
480,18901,9761341-the-accidental-hero,John Stivers,Joshua Graham,,,2
481,18902,14759955-snow-white-blood-red,Ellen Datlow,Cameron Jace,,,2
482,18903,896629.Petals_on_the_River,Kathleen E. Woodiwiss,Kathleen E. Woodiwiss,"Alexandria, Louisiana",31.29277777777778 -92.45916666666666,1
483,18904,43576.Twentieth_Century_Eightball,Daniel Clowes,Daniel Clowes,"Chicago, Illinois",,1
484,18905,12505316-magic-graves,Thea Atkinson,Jeaniene Frost,,,2
485,18906,2116927.The_Private_Lives_of_Pippa_Lee,Rebecca Miller,Rebecca Miller,"Roxbury, Connecticut",41.551944444444445 -73.3025,1
486,18907,223797.Love_and_Logic_Magic_for_Early_Childhood,Jim Fay,Jim Fay,,,2
487,18908,116295.Guards_Guards_,Stephen Briggs,Stephen Briggs,,,2
488,18909,259920.Marvin_K_Mooney_Will_You_Please_Go_Now_,Dr. Seuss,Dr. Seuss,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
489,18910,142462.Flashman_and_the_Redskins,George MacDonald Fraser,George MacDonald Fraser,Carlisle,54.891 -2.944,1
490,18911,16130371-carniepunk,Rob Thurman,Rachel Caine,United States,38.88333333333333 -77.01666666666667,1
491,18912,233692.The_Far_Side_Gallery_4,Gary Larson,Gary Larson,Washington (state),47.33 -121.62,1
492,18913,25492.The_Art_of_Being,Richard Paul Janaro,Erich Fromm,German Empire,52.516666666666666 13.4,1
493,18914,97381.The_Queen_of_Spades_and_Other_Stories,Aleksandr Sergeyevich Pushkin,Alexander Pushkin,Russian Empire,,1
494,18915,12553276-the-lost-years,J. M. Dillard,Mary Higgins Clark,"Bronx, New York",,1
495,18916,211099.Losing_My_Virginity,,Richard Branson,,,2
496,18917,267219.Backstage_Prince_Vol_1,,Kanoko Sakurakouji,,,2
497,18918,9748208-a-weekend-with-mr-darcy,Victoria Connelly,Victoria Connelly,,,2
498,18919,6534932-official-book-club-selection,,Kathy Griffin,,,2
499,18920,22613.Simulacra_and_Simulation,Jean Baudrillard,Jean Baudrillard,Reims,49.2628 4.0347,1
500,18921,116326.Book_Lust,,Nancy Pearl,,,2
501,18922,840043.The_Rise_and_Fall_of_the_Great_Powers,,Paul Kennedy,Wallsend,54.991 -1.534,1
502,18923,60179.The_Lost_Princess_of_Oz,L. Frank Baum,L. Frank Baum,"Chittenango, New York",43.045833333333334 -75.87388888888889,1
503,18924,12312770-four-sisters-all-queens,Sherry Jones,Sherry Jones,"Nashville, Tennessee",36.16222222222222 -86.77444444444444,1
504,18925,18002175-once-upon-a-prince,Rachel Hauck,Rachel Hauck,,,2
505,18926,17774609-girl-with-guitar,Caisey Quinn,Caisey Quinn,,,2
506,18927,662277.Flim_Flam_,,James Randi,Toronto,43.74166666666667 -79.37333333333333,1
507,18928,2452383.The_Chimes,Charles Dickens,Charles Dickens,Portsmouth,50.80583333333333 -1.0872222222222223,1
508,18929,14742449-another-forgotten-child,Cathy Glass,Cathy Glass,,,2
509,18930,1279604.Garcia_Marquez,,Stephen M. Hart,,,2
510,18931,24937.Wicked,,David Cote,,,2
511,18932,106590.Lincoln,Carl Sandburg,David Herbert Donald,"Goodman, Mississippi",32.96805555555556 -89.9125,1
512,18933,9490038-beautiful-days,Bret Bret Schmeler,Anna Godbersen,,,2
513,18934,9047584-jamie-s-30-minute-meals,Jamie Oliver,Jamie Oliver,,,2
514,18935,13367570-the-forgotten-child,Lorhainne Eckhart,Lorhainne Eckhart,,,2
515,18936,121173.The_Far_Side,Patrick O'Brian,Gary Larson,Washington (state),47.33 -121.62,1
516,18937,12846.Fire_from_Within,Carlos Castaneda,Carlos Castañeda,Cajamarca,,2
517,18938,116722.Sahara_Special,Esme Raji Codell,Esmé Raji Codell,,,2
